filename,total_entries,google/gemini-2.5-flash-preview,anthropic/claude-3-haiku,openai/gpt-4o-mini,majority
prev_ex_181.json,0,1,1,1,True
prev_ex_494.json,0,1,1,1,True
ex_1226.json,0,1,1,1,True
ex_1676.json,0,1,1,1,True
ex_3866.json,0,1,1,1,True
ex_1508.json,0,1,1,1,True
ex_2324.json,0,1,1,1,True
ex_1158.json,0,1,1,1,True
ex_3535.json,0,1,1,1,True
ex_39.json,0,1,1,1,True
ex_3889.json,0,1,1,1,True
ex_1764.json,0,1,1,1,True
ex_2148.json,0,1,1,1,True
ex_1334.json,0,1,1,1,True
ex_537.json,0,1,1,1,True
ex_2518.json,0,1,1,1,True
ex_167.json,0,1,1,1,True
ex_1621.json,0,1,1,1,True
ex_1271.json,0,1,1,1,True
ex_921.json,0,1,1,1,True
ex_3758.json,0,1,1,1,True
ex_1335.json,0,1,1,1,True
ex_166.json,0,1,1,1,True
ex_536.json,0,1,1,1,True
prev_ex_139.json,0,1,1,1,True
ex_2149.json,0,1,1,1,True
ex_2519.json,0,1,1,1,True
prev_ex_211.json,0,1,1,1,True
ex_1620.json,0,1,1,1,True
ex_189.json,0,1,1,1,True
ex_1159.json,0,1,1,1,True
ex_2775.json,0,1,1,1,True
ex_3867.json,0,1,1,1,True
ex_1509.json,0,1,1,1,True
prev_ex_354.json,0,1,1,1,True
ex_3888.json,0,1,1,1,True
ex_131.json,0,1,1,1,True
ex_1732.json,0,1,1,1,True
prev_ex_180.json,0,1,1,1,True
ex_561.json,0,1,1,1,True
ex_977.json,0,1,1,1,True
ex_424.json,0,1,1,1,True
ex_3563.json,0,1,1,1,True
ex_2372.json,0,1,1,1,True
ex_2722.json,0,1,1,1,True
ex_2667.json,0,1,1,1,True
ex_3830.json,0,1,1,1,True
ex_3975.json,0,1,1,1,True
ex_218.json,0,1,1,1,True
ex_2237.json,0,1,1,1,True
prev_ex_303.json,0,1,1,1,True
prev_ex_196.json,0,1,1,1,True
ex_1724.json,0,1,1,1,True
ex_3719.json,0,1,1,1,True
ex_432.json,0,1,1,1,True
ex_577.json,0,1,1,1,True
ex_1661.json,0,1,1,1,True
ex_127.json,0,1,1,1,True
ex_961.json,0,1,1,1,True
ex_3826.json,0,1,1,1,True
prev_ex_250.json,0,1,1,1,True
ex_3963.json,0,1,1,1,True
ex_79.json,0,1,1,1,True
ex_1289.json,0,1,1,1,True
prev_ex_315.json,0,1,1,1,True
ex_1266.json,0,1,1,1,True
ex_936.json,0,1,1,1,True
ex_1636.json,0,1,1,1,True
ex_3522.json,0,1,1,1,True
prev_ex_207.json,0,1,1,1,True
ex_2333.json,0,1,1,1,True
ex_609.json,0,1,1,1,True
ex_2763.json,0,1,1,1,True
ex_3871.json,0,1,1,1,True
ex_1909.json,0,1,1,1,True
ex_3670.json,0,1,1,1,True
ex_2431.json,0,1,1,1,True
prev_ex_440.json,0,1,1,1,True
ex_1708.json,0,1,1,1,True
ex_2124.json,0,1,1,1,True
ex_3735.json,0,1,1,1,True
ex_808.json,0,1,1,1,True
ex_2827.json,0,1,1,1,True
ex_672.json,0,1,1,1,True
ex_388.json,0,1,1,1,True
ex_1972.json,0,1,1,1,True
ex_1071.json,0,1,1,1,True
prev_ex_339.json,0,1,1,1,True
prev_ex_293.json,0,1,1,1,True
ex_1564.json,0,1,1,1,True
ex_1134.json,0,1,1,1,True
ex_2466.json,0,1,1,1,True
ex_1837.json,0,1,1,1,True
prev_ex_102.json,0,1,1,1,True
ex_2348.json,0,1,1,1,True
ex_367.json,0,1,1,1,True
ex_3762.json,0,1,1,1,True
ex_3627.json,0,1,1,1,True
ex_2489.json,0,1,1,1,True
ex_2523.json,0,1,1,1,True
ex_330.json,0,1,1,1,True
ex_1476.json,0,1,1,1,True
ex_4.json,0,1,1,1,True
ex_625.json,0,1,1,1,True
ex_1026.json,0,1,1,1,True
ex_760.json,0,1,1,1,True
ex_1499.json,0,1,1,1,True
prev_ex_114.json,0,1,1,1,True
ex_3631.json,0,1,1,1,True
ex_2535.json,0,1,1,1,True
ex_2020.json,0,1,1,1,True
ex_1533.json,0,1,1,1,True
ex_2165.json,0,1,1,1,True
ex_849.json,0,1,1,1,True
ex_3774.json,0,1,1,1,True
ex_1749.json,0,1,1,1,True
ex_263.json,0,1,1,1,True
ex_1899.json,0,1,1,1,True
prev_ex_401.json,0,1,1,1,True
ex_633.json,0,1,1,1,True
ex_799.json,0,1,1,1,True
ex_14.json,0,1,1,1,True
prev_ex_378.json,0,1,1,1,True
ex_1876.json,0,1,1,1,True
prev_ex_397.json,0,1,1,1,True
ex_3518.json,0,1,1,1,True
ex_1525.json,0,1,1,1,True
ex_326.json,0,1,1,1,True
ex_2077.json,0,1,1,1,True
ex_408.json,0,1,1,1,True
ex_2427.json,0,1,1,1,True
ex_1067.json,0,1,1,1,True
prev_ex_143.json,0,1,1,1,True
ex_234.json,0,1,1,1,True
ex_3689.json,0,1,1,1,True
ex_3959.json,0,1,1,1,True
ex_664.json,0,1,1,1,True
ex_1437.json,0,1,1,1,True
ex_43.json,0,1,1,1,True
ex_721.json,0,1,1,1,True
ex_1821.json,0,1,1,1,True
ex_1122.json,0,1,1,1,True
ex_1155.json,0,1,1,1,True
ex_3538.json,0,1,1,1,True
ex_1088.json,0,1,1,1,True
ex_2329.json,0,1,1,1,True
prev_ex_99.json,0,1,1,1,True
ex_2283.json,0,1,1,1,True
ex_2779.json,0,1,1,1,True
ex_613.json,0,1,1,1,True
ex_306.json,0,1,1,1,True
ex_1913.json,0,1,1,1,True
ex_243.json,0,1,1,1,True
ex_2796.json,0,1,1,1,True
ex_3884.json,0,1,1,1,True
ex_1440.json,0,1,1,1,True
prev_ex_358.json,0,1,1,1,True
ex_1293.json,0,1,1,1,True
prev_ex_76.json,0,1,1,1,True
ex_2515.json,0,1,1,1,True
ex_2145.json,0,1,1,1,True
ex_1010.json,0,1,1,1,True
ex_1786.json,0,1,1,1,True
ex_886.json,0,1,1,1,True
ex_3611.json,0,1,1,1,True
ex_2450.json,0,1,1,1,True
ex_2000.json,0,1,1,1,True
ex_3996.json,0,1,1,1,True
ex_3580.json,0,1,1,1,True
ex_2684.json,0,1,1,1,True
ex_1047.json,0,1,1,1,True
ex_1417.json,0,1,1,1,True
ex_214.json,0,1,1,1,True
ex_3979.json,0,1,1,1,True
ex_1944.json,0,1,1,1,True
prev_ex_476.json,0,1,1,1,True
ex_2811.json,0,1,1,1,True
ex_644.json,0,1,1,1,True
ex_3703.json,0,1,1,1,True
ex_428.json,0,1,1,1,True
ex_3646.json,0,1,1,1,True
ex_1381.json,0,1,1,1,True
prev_ex_499.json,0,1,1,1,True
prev_ex_163.json,0,1,1,1,True
ex_3579.json,0,1,1,1,True
ex_2692.json,0,1,1,1,True
ex_3980.json,0,1,1,1,True
ex_717.json,0,1,1,1,True
ex_1817.json,0,1,1,1,True
ex_2738.json,0,1,1,1,True
ex_652.json,0,1,1,1,True
ex_2387.json,0,1,1,1,True
ex_2554.json,0,1,1,1,True
ex_1401.json,0,1,1,1,True
ex_347.json,0,1,1,1,True
ex_2104.json,0,1,1,1,True
ex_1378.json,0,1,1,1,True
prev_ex_460.json,0,1,1,1,True
prev_ex_2.json,0,1,1,1,True
ex_1682.json,0,1,1,1,True
ex_3715.json,0,1,1,1,True
ex_1728.json,0,1,1,1,True
ex_2807.json,0,1,1,1,True
ex_594.json,0,1,1,1,True
ex_982.json,0,1,1,1,True
ex_2411.json,0,1,1,1,True
ex_310.json,0,1,1,1,True
ex_2295.json,0,1,1,1,True
ex_2041.json,0,1,1,1,True
ex_740.json,0,1,1,1,True
ex_1143.json,0,1,1,1,True
ex_1006.json,0,1,1,1,True
ex_1513.json,0,1,1,1,True
ex_1456.json,0,1,1,1,True
ex_1905.json,0,1,1,1,True
ex_255.json,0,1,1,1,True
ex_3938.json,0,1,1,1,True
prev_ex_437.json,0,1,1,1,True
ex_3742.json,0,1,1,1,True
ex_2153.json,0,1,1,1,True
ex_469.json,0,1,1,1,True
ex_2446.json,0,1,1,1,True
ex_3607.json,0,1,1,1,True
prev_ex_335.json,0,1,1,1,True
ex_59.json,0,1,1,1,True
ex_3943.json,0,1,1,1,True
ex_2651.json,0,1,1,1,True
ex_3806.json,0,1,1,1,True
ex_2714.json,0,1,1,1,True
ex_2201.json,0,1,1,1,True
ex_691.json,0,1,1,1,True
ex_1991.json,0,1,1,1,True
ex_1138.json,0,1,1,1,True
ex_1568.json,0,1,1,1,True
ex_1641.json,0,1,1,1,True
ex_3555.json,0,1,1,1,True
prev_ex_159.json,0,1,1,1,True
ex_1211.json,0,1,1,1,True
ex_941.json,0,1,1,1,True
ex_3739.json,0,1,1,1,True
ex_1704.json,0,1,1,1,True
ex_3693.json,0,1,1,1,True
ex_557.json,0,1,1,1,True
ex_804.json,0,1,1,1,True
ex_2082.json,0,1,1,1,True
ex_2578.json,0,1,1,1,True
ex_2256.json,0,1,1,1,True
ex_629.json,0,1,1,1,True
ex_3914.json,0,1,1,1,True
ex_783.json,0,1,1,1,True
prev_ex_362.json,0,1,1,1,True
ex_1180.json,0,1,1,1,True
ex_3502.json,0,1,1,1,True
ex_1495.json,0,1,1,1,True
prev_ex_227.json,0,1,1,1,True
ex_2743.json,0,1,1,1,True
ex_3851.json,0,1,1,1,True
ex_3781.json,0,1,1,1,True
ex_1246.json,0,1,1,1,True
ex_916.json,0,1,1,1,True
ex_1616.json,0,1,1,1,True
ex_2485.json,0,1,1,1,True
ex_2190.json,0,1,1,1,True
ex_150.json,0,1,1,1,True
prev_ex_374.json,0,1,1,1,True
ex_853.json,0,1,1,1,True
ex_2610.json,0,1,1,1,True
ex_1196.json,0,1,1,1,True
ex_1895.json,0,1,1,1,True
ex_2240.json,0,1,1,1,True
ex_1179.json,0,1,1,1,True
ex_3847.json,0,1,1,1,True
ex_1483.json,0,1,1,1,True
prev_ex_231.json,0,1,1,1,True
ex_3514.json,0,1,1,1,True
ex_2186.json,0,1,1,1,True
ex_900.json,0,1,1,1,True
prev_ex_118.json,0,1,1,1,True
ex_2493.json,0,1,1,1,True
ex_3778.json,0,1,1,1,True
ex_3797.json,0,1,1,1,True
ex_2217.json,0,1,1,1,True
ex_668.json,0,1,1,1,True
ex_1968.json,0,1,1,1,True
ex_1591.json,0,1,1,1,True
ex_238.json,0,1,1,1,True
prev_ex_266.json,0,1,1,1,True
prev_ex_323.json,0,1,1,1,True
ex_3810.json,0,1,1,1,True
ex_2702.json,0,1,1,1,True
ex_2094.json,0,1,1,1,True
ex_957.json,0,1,1,1,True
ex_3685.json,0,1,1,1,True
ex_541.json,0,1,1,1,True
ex_1712.json,0,1,1,1,True
ex_37.json,0,1,1,1,True
ex_1910.json,0,1,1,1,True
ex_2280.json,0,1,1,1,True
ex_2795.json,0,1,1,1,True
ex_1506.json,0,1,1,1,True
ex_2003.json,0,1,1,1,True
ex_3612.json,0,1,1,1,True
ex_2453.json,0,1,1,1,True
prev_ex_422.json,0,1,1,1,True
ex_1290.json,0,1,1,1,True
ex_2146.json,0,1,1,1,True
ex_539.json,0,1,1,1,True
ex_217.json,0,1,1,1,True
ex_3583.json,0,1,1,1,True
ex_2668.json,0,1,1,1,True
ex_1947.json,0,1,1,1,True
ex_1414.json,0,1,1,1,True
prev_ex_22.json,0,1,1,1,True
prev_ex_249.json,0,1,1,1,True
ex_352.json,0,1,1,1,True
ex_702.json,0,1,1,1,True
ex_1101.json,0,1,1,1,True
ex_1802.json,0,1,1,1,True
ex_2687.json,0,1,1,1,True
ex_3995.json,0,1,1,1,True
ex_3645.json,0,1,1,1,True
ex_1382.json,0,1,1,1,True
ex_2111.json,0,1,1,1,True
ex_1228.json,0,1,1,1,True
prev_ex_160.json,0,1,1,1,True
ex_3700.json,0,1,1,1,True
ex_997.json,0,1,1,1,True
ex_2812.json,0,1,1,1,True
prev_ex_475.json,0,1,1,1,True
ex_1697.json,0,1,1,1,True
ex_1402.json,0,1,1,1,True
ex_76.json,0,1,1,1,True
ex_1052.json,0,1,1,1,True
ex_651.json,0,1,1,1,True
ex_1951.json,0,1,1,1,True
ex_1814.json,0,1,1,1,True
ex_3983.json,0,1,1,1,True
ex_201.json,0,1,1,1,True
ex_344.json,0,1,1,1,True
ex_99.json,0,1,1,1,True
ex_597.json,0,1,1,1,True
ex_1117.json,0,1,1,1,True
ex_2412.json,0,1,1,1,True
ex_1394.json,0,1,1,1,True
prev_ex_1.json,0,1,1,1,True
ex_3653.json,0,1,1,1,True
prev_ex_463.json,0,1,1,1,True
ex_2804.json,0,1,1,1,True
ex_128.json,0,1,1,1,True
ex_3716.json,0,1,1,1,True
ex_2107.json,0,1,1,1,True
ex_578.json,0,1,1,1,True
ex_1906.json,0,1,1,1,True
ex_256.json,0,1,1,1,True
ex_2783.json,0,1,1,1,True
ex_2279.json,0,1,1,1,True
ex_3891.json,0,1,1,1,True
ex_606.json,0,1,1,1,True
ex_1455.json,0,1,1,1,True
ex_2296.json,0,1,1,1,True
ex_743.json,0,1,1,1,True
ex_1793.json,0,1,1,1,True
ex_2150.json,0,1,1,1,True
ex_2015.json,0,1,1,1,True
ex_190.json,0,1,1,1,True
ex_2500.json,0,1,1,1,True
ex_485.json,0,1,1,1,True
prev_ex_434.json,0,1,1,1,True
prev_ex_273.json,0,1,1,1,True
ex_3556.json,0,1,1,1,True
ex_368.json,0,1,1,1,True
ex_3805.json,0,1,1,1,True
ex_2347.json,0,1,1,1,True
ex_1838.json,0,1,1,1,True
ex_692.json,0,1,1,1,True
ex_387.json,0,1,1,1,True
ex_1992.json,0,1,1,1,True
ex_3940.json,0,1,1,1,True
ex_2202.json,0,1,1,1,True
prev_ex_336.json,0,1,1,1,True
ex_1584.json,0,1,1,1,True
ex_2081.json,0,1,1,1,True
ex_554.json,0,1,1,1,True
prev_ex_18.json,0,1,1,1,True
ex_104.json,0,1,1,1,True
ex_1707.json,0,1,1,1,True
ex_3690.json,0,1,1,1,True
ex_411.json,0,1,1,1,True
ex_1212.json,0,1,1,1,True
ex_1642.json,0,1,1,1,True
ex_942.json,0,1,1,1,True
ex_295.json,0,1,1,1,True
ex_2310.json,0,1,1,1,True
ex_3852.json,0,1,1,1,True
prev_ex_361.json,0,1,1,1,True
ex_1880.json,0,1,1,1,True
ex_1029.json,0,1,1,1,True
ex_3501.json,0,1,1,1,True
ex_2605.json,0,1,1,1,True
ex_3917.json,0,1,1,1,True
ex_1750.json,0,1,1,1,True
ex_1300.json,0,1,1,1,True
ex_503.json,0,1,1,1,True
ex_153.json,0,1,1,1,True
ex_2486.json,0,1,1,1,True
prev_ex_418.json,0,1,1,1,True
ex_3782.json,0,1,1,1,True
ex_915.json,0,1,1,1,True
ex_2193.json,0,1,1,1,True
ex_2039.json,0,1,1,1,True
ex_3628.json,0,1,1,1,True
ex_1615.json,0,1,1,1,True
prev_ex_232.json,0,1,1,1,True
ex_1480.json,0,1,1,1,True
ex_3517.json,0,1,1,1,True
ex_1879.json,0,1,1,1,True
ex_3844.json,0,1,1,1,True
ex_2756.json,0,1,1,1,True
ex_779.json,0,1,1,1,True
ex_329.json,0,1,1,1,True
ex_283.json,0,1,1,1,True
ex_2613.json,0,1,1,1,True
prev_ex_59.json,0,1,1,1,True
ex_1896.json,0,1,1,1,True
ex_846.json,0,1,1,1,True
ex_1195.json,0,1,1,1,True
ex_1603.json,0,1,1,1,True
ex_1316.json,0,1,1,1,True
ex_450.json,0,1,1,1,True
ex_1984.json,0,1,1,1,True
ex_1087.json,0,1,1,1,True
ex_3540.json,0,1,1,1,True
ex_1438.json,0,1,1,1,True
ex_3813.json,0,1,1,1,True
ex_2214.json,0,1,1,1,True
prev_ex_320.json,0,1,1,1,True
ex_3956.json,0,1,1,1,True
ex_1711.json,0,1,1,1,True
ex_3686.json,0,1,1,1,True
ex_2097.json,0,1,1,1,True
ex_2644.json,0,1,1,1,True
ex_1341.json,0,1,1,1,True
ex_542.json,0,1,1,1,True
ex_811.json,0,1,1,1,True
ex_112.json,0,1,1,1,True
ex_407.json,0,1,1,1,True
ex_2428.json,0,1,1,1,True
ex_1623.json,0,1,1,1,True
ex_954.json,0,1,1,1,True
ex_3669.json,0,1,1,1,True
ex_1654.json,0,1,1,1,True
ex_535.json,0,1,1,1,True
ex_1273.json,0,1,1,1,True
ex_2633.json,0,1,1,1,True
ex_165.json,0,1,1,1,True
ex_1336.json,0,1,1,1,True
prev_ex_79.json,0,1,1,1,True
ex_2263.json,0,1,1,1,True
prev_ex_357.json,0,1,1,1,True
ex_3537.json,0,1,1,1,True
prev_ex_212.json,0,1,1,1,True
ex_2776.json,0,1,1,1,True
prev_ex_96.json,0,1,1,1,True
ex_427.json,0,1,1,1,True
ex_2326.json,0,1,1,1,True
ex_2058.json,0,1,1,1,True
ex_974.json,0,1,1,1,True
ex_3649.json,0,1,1,1,True
ex_1674.json,0,1,1,1,True
ex_831.json,0,1,1,1,True
prev_ex_479.json,0,1,1,1,True
ex_132.json,0,1,1,1,True
ex_1361.json,0,1,1,1,True
ex_562.json,0,1,1,1,True
ex_1048.json,0,1,1,1,True
prev_ex_300.json,0,1,1,1,True
ex_2721.json,0,1,1,1,True
ex_2664.json,0,1,1,1,True
ex_83.json,0,1,1,1,True
ex_1398.json,0,1,1,1,True
ex_3560.json,0,1,1,1,True
prev_ex_245.json,0,1,1,1,True
prev_ex_480.json,0,1,1,1,True
ex_124.json,0,1,1,1,True
ex_2808.json,0,1,1,1,True
ex_2388.json,0,1,1,1,True
prev_ex_195.json,0,1,1,1,True
ex_2672.json,0,1,1,1,True
ex_3960.json,0,1,1,1,True
ex_3599.json,0,1,1,1,True
prev_ex_316.json,0,1,1,1,True
prev_ex_38.json,0,1,1,1,True
ex_2737.json,0,1,1,1,True
prev_ex_253.json,0,1,1,1,True
ex_95.json,0,1,1,1,True
ex_348.json,0,1,1,1,True
ex_3825.json,0,1,1,1,True
ex_1818.json,0,1,1,1,True
ex_2449.json,0,1,1,1,True
ex_2367.json,0,1,1,1,True
ex_935.json,0,1,1,1,True
ex_1635.json,0,1,1,1,True
ex_2019.json,0,1,1,1,True
ex_3608.json,0,1,1,1,True
ex_173.json,0,1,1,1,True
ex_1459.json,0,1,1,1,True
ex_2625.json,0,1,1,1,True
ex_2275.json,0,1,1,1,True
prev_ex_341.json,0,1,1,1,True
ex_3937.json,0,1,1,1,True
ex_2330.json,0,1,1,1,True
prev_ex_80.json,0,1,1,1,True
ex_3521.json,0,1,1,1,True
prev_ex_204.json,0,1,1,1,True
prev_ex_443.json,0,1,1,1,True
ex_108.json,0,1,1,1,True
ex_2577.json,0,1,1,1,True
ex_2127.json,0,1,1,1,True
ex_2432.json,0,1,1,1,True
ex_1834.json,0,1,1,1,True
ex_3673.json,0,1,1,1,True
ex_1137.json,0,1,1,1,True
ex_1422.json,0,1,1,1,True
ex_671.json,0,1,1,1,True
prev_ex_290.json,0,1,1,1,True
prev_ex_14.json,0,1,1,1,True
ex_2170.json,0,1,1,1,True
ex_221.json,0,1,1,1,True
ex_1971.json,0,1,1,1,True
ex_3761.json,0,1,1,1,True
prev_ex_101.json,0,1,1,1,True
ex_1619.json,0,1,1,1,True
ex_3624.json,0,1,1,1,True
ex_919.json,0,1,1,1,True
ex_1249.json,0,1,1,1,True
ex_2465.json,0,1,1,1,True
prev_ex_228.json,0,1,1,1,True
ex_2035.json,0,1,1,1,True
prev_ex_382.json,0,1,1,1,True
ex_763.json,0,1,1,1,True
ex_299.json,0,1,1,1,True
ex_7.json,0,1,1,1,True
ex_1926.json,0,1,1,1,True
ex_2259.json,0,1,1,1,True
ex_276.json,0,1,1,1,True
ex_626.json,0,1,1,1,True
ex_2536.json,0,1,1,1,True
prev_ex_43.json,0,1,1,1,True
ex_149.json,0,1,1,1,True
ex_3777.json,0,1,1,1,True
ex_2189.json,0,1,1,1,True
ex_2166.json,0,1,1,1,True
ex_519.json,0,1,1,1,True
ex_3632.json,0,1,1,1,True
ex_325.json,0,1,1,1,True
ex_775.json,0,1,1,1,True
prev_ex_394.json,0,1,1,1,True
ex_17.json,0,1,1,1,True
ex_1463.json,0,1,1,1,True
ex_1875.json,0,1,1,1,True
ex_1033.json,0,1,1,1,True
ex_2131.json,0,1,1,1,True
ex_630.json,0,1,1,1,True
ex_2561.json,0,1,1,1,True
ex_2832.json,0,1,1,1,True
prev_ex_455.json,0,1,1,1,True
ex_3665.json,0,1,1,1,True
ex_1658.json,0,1,1,1,True
ex_2074.json,0,1,1,1,True
ex_1208.json,0,1,1,1,True
ex_2424.json,0,1,1,1,True
ex_1121.json,0,1,1,1,True
ex_722.json,0,1,1,1,True
ex_688.json,0,1,1,1,True
ex_237.json,0,1,1,1,True
ex_1988.json,0,1,1,1,True
ex_1967.json,0,1,1,1,True
ex_2218.json,0,1,1,1,True
ex_2648.json,0,1,1,1,True
ex_1434.json,0,1,1,1,True
ex_1120.json,0,1,1,1,True
ex_1989.json,0,1,1,1,True
ex_723.json,0,1,1,1,True
ex_2219.json,0,1,1,1,True
ex_1065.json,0,1,1,1,True
ex_666.json,0,1,1,1,True
ex_41.json,0,1,1,1,True
ex_2560.json,0,1,1,1,True
prev_ex_454.json,0,1,1,1,True
ex_959.json,0,1,1,1,True
ex_2075.json,0,1,1,1,True
prev_ex_141.json,0,1,1,1,True
ex_2425.json,0,1,1,1,True
ex_324.json,0,1,1,1,True
ex_1874.json,0,1,1,1,True
ex_1527.json,0,1,1,1,True
ex_1177.json,0,1,1,1,True
ex_16.json,0,1,1,1,True
ex_1462.json,0,1,1,1,True
ex_1032.json,0,1,1,1,True
ex_1931.json,0,1,1,1,True
ex_631.json,0,1,1,1,True
ex_261.json,0,1,1,1,True
prev_ex_403.json,0,1,1,1,True
ex_3633.json,0,1,1,1,True
ex_2022.json,0,1,1,1,True
ex_518.json,0,1,1,1,True
ex_1161.json,0,1,1,1,True
ex_298.json,0,1,1,1,True
ex_6.json,0,1,1,1,True
ex_277.json,0,1,1,1,True
ex_627.json,0,1,1,1,True
prev_ex_42.json,0,1,1,1,True
ex_2258.json,0,1,1,1,True
ex_1474.json,0,1,1,1,True
ex_2521.json,0,1,1,1,True
ex_3760.json,0,1,1,1,True
ex_3625.json,0,1,1,1,True
ex_2171.json,0,1,1,1,True
ex_1248.json,0,1,1,1,True
ex_918.json,0,1,1,1,True
ex_3808.json,0,1,1,1,True
ex_1566.json,0,1,1,1,True
ex_1136.json,0,1,1,1,True
ex_2464.json,0,1,1,1,True
prev_ex_15.json,0,1,1,1,True
ex_1073.json,0,1,1,1,True
ex_670.json,0,1,1,1,True
ex_220.json,0,1,1,1,True
prev_ex_442.json,0,1,1,1,True
ex_109.json,0,1,1,1,True
ex_2825.json,0,1,1,1,True
ex_2063.json,0,1,1,1,True
ex_2599.json,0,1,1,1,True
ex_559.json,0,1,1,1,True
ex_3672.json,0,1,1,1,True
ex_2274.json,0,1,1,1,True
ex_1458.json,0,1,1,1,True
prev_ex_81.json,0,1,1,1,True
ex_3873.json,0,1,1,1,True
ex_2331.json,0,1,1,1,True
ex_467.json,0,1,1,1,True
ex_3520.json,0,1,1,1,True
ex_934.json,0,1,1,1,True
ex_1264.json,0,1,1,1,True
ex_522.json,0,1,1,1,True
ex_172.json,0,1,1,1,True
ex_2223.json,0,1,1,1,True
prev_ex_317.json,0,1,1,1,True
ex_488.json,0,1,1,1,True
ex_2673.json,0,1,1,1,True
prev_ex_252.json,0,1,1,1,True
ex_1819.json,0,1,1,1,True
ex_94.json,0,1,1,1,True
ex_719.json,0,1,1,1,True
prev_ex_481.json,0,1,1,1,True
ex_430.json,0,1,1,1,True
ex_3824.json,0,1,1,1,True
ex_1233.json,0,1,1,1,True
ex_125.json,0,1,1,1,True
prev_ex_194.json,0,1,1,1,True
ex_1376.json,0,1,1,1,True
ex_1726.json,0,1,1,1,True
ex_2809.json,0,1,1,1,True
prev_ex_301.json,0,1,1,1,True
prev_ex_244.json,0,1,1,1,True
ex_1419.json,0,1,1,1,True
ex_2665.json,0,1,1,1,True
ex_2720.json,0,1,1,1,True
ex_3561.json,0,1,1,1,True
ex_2059.json,0,1,1,1,True
ex_82.json,0,1,1,1,True
ex_426.json,0,1,1,1,True
ex_2409.json,0,1,1,1,True
ex_563.json,0,1,1,1,True
ex_3648.json,0,1,1,1,True
ex_1730.json,0,1,1,1,True
prev_ex_182.json,0,1,1,1,True
ex_1675.json,0,1,1,1,True
ex_2798.json,0,1,1,1,True
prev_ex_78.json,0,1,1,1,True
ex_3536.json,0,1,1,1,True
ex_1767.json,0,1,1,1,True
ex_471.json,0,1,1,1,True
ex_1788.json,0,1,1,1,True
ex_2777.json,0,1,1,1,True
ex_1337.json,0,1,1,1,True
ex_3687.json,0,1,1,1,True
prev_ex_458.json,0,1,1,1,True
ex_955.json,0,1,1,1,True
ex_113.json,0,1,1,1,True
ex_2429.json,0,1,1,1,True
ex_406.json,0,1,1,1,True
ex_2079.json,0,1,1,1,True
ex_3668.json,0,1,1,1,True
ex_2350.json,0,1,1,1,True
ex_685.json,0,1,1,1,True
ex_2700.json,0,1,1,1,True
ex_3812.json,0,1,1,1,True
ex_1439.json,0,1,1,1,True
prev_ex_321.json,0,1,1,1,True
ex_1317.json,0,1,1,1,True
ex_847.json,0,1,1,1,True
ex_1252.json,0,1,1,1,True
ex_902.json,0,1,1,1,True
prev_ex_233.json,0,1,1,1,True
ex_1481.json,0,1,1,1,True
ex_3516.json,0,1,1,1,True
prev_ex_399.json,0,1,1,1,True
ex_2757.json,0,1,1,1,True
ex_778.json,0,1,1,1,True
ex_2307.json,0,1,1,1,True
ex_797.json,0,1,1,1,True
ex_3900.json,0,1,1,1,True
ex_2242.json,0,1,1,1,True
ex_1897.json,0,1,1,1,True
ex_2612.json,0,1,1,1,True
prev_ex_376.json,0,1,1,1,True
prev_ex_58.json,0,1,1,1,True
ex_851.json,0,1,1,1,True
ex_152.json,0,1,1,1,True
prev_ex_419.json,0,1,1,1,True
ex_502.json,0,1,1,1,True
ex_2192.json,0,1,1,1,True
ex_2487.json,0,1,1,1,True
ex_914.json,0,1,1,1,True
ex_1614.json,0,1,1,1,True
ex_3629.json,0,1,1,1,True
ex_294.json,0,1,1,1,True
ex_2311.json,0,1,1,1,True
ex_2741.json,0,1,1,1,True
ex_1497.json,0,1,1,1,True
prev_ex_225.json,0,1,1,1,True
ex_3500.json,0,1,1,1,True
ex_2080.json,0,1,1,1,True
ex_1028.json,0,1,1,1,True
ex_105.json,0,1,1,1,True
ex_1182.json,0,1,1,1,True
ex_1706.json,0,1,1,1,True
ex_1356.json,0,1,1,1,True
ex_943.json,0,1,1,1,True
ex_806.json,0,1,1,1,True
ex_410.json,0,1,1,1,True
ex_2595.json,0,1,1,1,True
prev_ex_272.json,0,1,1,1,True
ex_1090.json,0,1,1,1,True
ex_3804.json,0,1,1,1,True
ex_1839.json,0,1,1,1,True
ex_2346.json,0,1,1,1,True
ex_369.json,0,1,1,1,True
ex_739.json,0,1,1,1,True
ex_1585.json,0,1,1,1,True
ex_2203.json,0,1,1,1,True
ex_3941.json,0,1,1,1,True
ex_3605.json,0,1,1,1,True
prev_ex_337.json,0,1,1,1,True
prev_ex_19.json,0,1,1,1,True
ex_1792.json,0,1,1,1,True
ex_2501.json,0,1,1,1,True
ex_1287.json,0,1,1,1,True
ex_257.json,0,1,1,1,True
ex_20.json,0,1,1,1,True
ex_2628.json,0,1,1,1,True
ex_607.json,0,1,1,1,True
ex_3890.json,0,1,1,1,True
ex_2278.json,0,1,1,1,True
prev_ex_209.json,0,1,1,1,True
ex_1141.json,0,1,1,1,True
ex_1511.json,0,1,1,1,True
ex_742.json,0,1,1,1,True
ex_2413.json,0,1,1,1,True
ex_312.json,0,1,1,1,True
ex_2043.json,0,1,1,1,True
ex_596.json,0,1,1,1,True
